invoice,custID,prodID,amt,qty,discounted,SalesDate,Department
5250,11,103,380,68,0,2/22/2007 0:00,TPCW
5250,11,99,312,88,0,2/22/2007 0:00,TPCW
6279,13,105,221,182,0,2/22/2007 0:00,TPCW
7534,19,69,173,195,0,2/22/2007 0:00,TPCW
7534,19,74,100,12,0,2/22/2007 0:00,TPCW
16961,38,27,390,153,0,2/22/2007 0:00,TPCW
20865,27,37,138,141,0,2/22/2007 0:00,TPCW
21513,31,3,107,148,0,2/22/2007 0:00,TPCW
22305,30,62,242,101,0,2/22/2007 0:00,TPCW
22305,30,68,381,196,0,2/22/2007 0:00,TPCW
22739,3,62,228,45,0,2/22/2007 0:00,TPCW
22747,5,53,220,45,0,2/22/2007 0:00,TPCW
22983,14,17,237,26,0,2/22/2007 0:00,TPCW
22983,14,100,167,20,0,2/22/2007 0:00,TPCW
31186,10,101,104,179,0,2/22/2007 0:00,TPCW
31546,4,16,178,60,0,2/22/2007 0:00,TPCW
31546,4,80,338,80,0,2/22/2007 0:00,TPCW
33631,29,105,343,95,0,2/22/2007 0:00,TPCW
43690,39,42,351,179,0,2/22/2007 0:00,TPCW
43690,39,31,111,60,0,2/22/2007 0:00,TPCW
45089,33,3,393,139,0,2/22/2007 0:00,TPCW
47010,34,40,339,55,0,2/22/2007 0:00,TPCW
48431,1,87,182,130,0,2/22/2007 0:00,TPCW
3644,36,40,247,110,0,2/21/2007 0:00,TPCW
7270,20,12,297,158,0,2/21/2007 0:00,TPCW
7888,1,22,165,129,0,2/21/2007 0:00,TPCW
14680,30,75,337,193,0,2/21/2007 0:00,TPCW
15356,21,74,175,147,0,2/21/2007 0:00,TPCW
17425,32,7,153,195,0,2/21/2007 0:00,TPCW
17553,31,47,186,188,0,2/21/2007 0:00,TPCW
20288,22,59,174,199,0,2/21/2007 0:00,TPCW
24256,17,21,330,19,0,2/21/2007 0:00,TPCW
28965,11,25,384,71,0,2/21/2007 0:00,TPCW
35569,18,66,374,148,0,2/21/2007 0:00,TPCW
39015,4,84,338,195,0,2/21/2007 0:00,TPCW
39347,2,79,399,62,0,2/21/2007 0:00,TPCW
51295,37,52,381,145,0,2/21/2007 0:00,TPCW
1414,20,19,331,187,0,2/20/2007 0:00,TPCW
9273,14,84,111,142,0,2/20/2007 0:00,TPCW
10704,24,79,300,67,0,2/20/2007 0:00,TPCW
13852,23,73,328,89,0,2/20/2007 0:00,TPCW
13852,23,11,282,56,0,2/20/2007 0:00,TPCW
15914,25,63,299,149,0,2/20/2007 0:00,TPCW
24772,3,6,387,138,0,2/20/2007 0:00,TPCW
33449,11,88,243,35,0,2/20/2007 0:00,TPCW
34265,6,23,127,46,0,2/20/2007 0:00,TPCW
37778,34,14,324,137,0,2/20/2007 0:00,TPCW
38590,2,26,351,21,0,2/20/2007 0:00,TPCW
44964,22,9,232,84,0,2/20/2007 0:00,TPCW
45489,5,24,316,20,0,2/20/2007 0:00,TPCW
49567,36,95,156,199,0,2/20/2007 0:00,TPCW
50213,32,22,192,103,0,2/20/2007 0:00,TPCW
50644,33,75,373,37,0,2/20/2007 0:00,TPCW
50729,39,11,361,73,0,2/20/2007 0:00,TPCW
51802,10,3,124,44,0,2/20/2007 0:00,TPCW
54113,35,15,389,105,0,2/20/2007 0:00,TPCW
632,7,1,377,43,0,2/19/2007 0:00,TPCW
632,7,40,314,108,0,2/19/2007 0:00,TPCW
1476,22,56,240,73,0,2/19/2007 0:00,TPCW
1833,5,103,234,164,0,2/19/2007 0:00,TPCW
3088,34,85,308,126,0,2/19/2007 0:00,TPCW
3703,28,57,343,104,0,2/19/2007 0:00,TPCW
3703,28,48,370,15,0,2/19/2007 0:00,TPCW
5306,17,56,249,19,0,2/19/2007 0:00,TPCW
5880,4,1,262,195,0,2/19/2007 0:00,TPCW
9206,40,91,168,141,0,2/19/2007 0:00,TPCW
13898,36,75,157,163,0,2/19/2007 0:00,TPCW
17065,38,7,287,173,0,2/19/2007 0:00,TPCW
20970,27,85,382,174,0,2/19/2007 0:00,TPCW
25450,25,103,291,189,0,2/19/2007 0:00,TPCW
28191,29,100,362,31,0,2/19/2007 0:00,TPCW
29140,23,90,203,62,0,2/19/2007 0:00,TPCW
29387,30,104,257,39,0,2/19/2007 0:00,TPCW
35192,12,84,183,27,0,2/19/2007 0:00,TPCW
38533,16,53,253,93,0,2/19/2007 0:00,TPCW
48434,2,18,277,79,0,2/19/2007 0:00,TPCW
9435,35,60,400,124,0,2/18/2007 0:00,TPCW
15397,27,7,358,146,0,2/18/2007 0:00,TPCW
15397,27,12,154,148,0,2/18/2007 0:00,TPCW
20966,34,102,299,108,0,2/18/2007 0:00,TPCW
20966,34,54,194,15,0,2/18/2007 0:00,TPCW
23283,26,89,108,132,0,2/18/2007 0:00,TPCW
24906,17,102,308,21,0,2/18/2007 0:00,TPCW
26557,4,47,249,148,0,2/18/2007 0:00,TPCW
27197,13,80,154,53,0,2/18/2007 0:00,TPCW
27600,21,12,353,166,0,2/18/2007 0:00,TPCW
28660,30,46,210,24,0,2/18/2007 0:00,TPCW
29567,31,42,251,76,0,2/18/2007 0:00,TPCW
30629,29,24,151,91,0,2/18/2007 0:00,TPCW
31025,23,78,354,65,0,2/18/2007 0:00,TPCW
33651,3,73,278,15,0,2/18/2007 0:00,TPCW
34570,9,82,397,189,0,2/18/2007 0:00,TPCW
37813,16,83,376,139,0,2/18/2007 0:00,TPCW
39934,7,95,190,154,0,2/18/2007 0:00,TPCW
41758,24,59,174,35,0,2/18/2007 0:00,TPCW
44744,5,27,329,138,0,2/18/2007 0:00,TPCW
45338,15,25,263,108,0,2/18/2007 0:00,TPCW
45865,32,103,329,164,0,2/18/2007 0:00,TPCW
45963,20,13,273,66,0,2/18/2007 0:00,TPCW
49562,10,22,135,21,0,2/18/2007 0:00,TPCW
2222,15,53,333,41,0,2/17/2007 0:00,TPCW
2222,15,93,375,127,0,2/17/2007 0:00,TPCW
4722,1,43,137,131,0,2/17/2007 0:00,TPCW
5215,23,8,352,62,0,2/17/2007 0:00,TPCW
7571,37,7,354,56,0,2/17/2007 0:00,TPCW
7571,37,83,245,32,0,2/17/2007 0:00,TPCW
8060,17,11,108,28,0,2/17/2007 0:00,TPCW
10831,7,52,117,180,0,2/17/2007 0:00,TPCW
10831,7,61,341,20,0,2/17/2007 0:00,TPCW
13789,34,103,159,54,0,2/17/2007 0:00,TPCW
23491,25,74,339,141,0,2/17/2007 0:00,TPCW
24490,11,61,136,49,0,2/17/2007 0:00,TPCW
26134,22,49,342,81,0,2/17/2007 0:00,TPCW
36335,39,101,196,98,0,2/17/2007 0:00,TPCW
37667,10,5,374,187,0,2/17/2007 0:00,TPCW
42746,16,1,169,175,0,2/17/2007 0:00,TPCW
48333,2,81,238,96,0,2/17/2007 0:00,TPCW
50668,26,93,138,128,0,2/17/2007 0:00,TPCW
54737,12,96,231,178,0,2/17/2007 0:00,TPCW
55028,40,14,181,187,0,2/17/2007 0:00,TPCW
245,4,52,163,48,0,2/16/2007 0:00,TPCW
4212,9,38,201,145,0,2/16/2007 0:00,TPCW
4212,9,67,375,40,0,2/16/2007 0:00,TPCW
4293,11,97,240,125,0,2/16/2007 0:00,TPCW
4910,40,59,257,147,0,2/16/2007 0:00,TPCW
15844,12,71,200,55,0,2/16/2007 0:00,TPCW
15844,12,94,358,136,0,2/16/2007 0:00,TPCW
18398,2,84,273,89,0,2/16/2007 0:00,TPCW
18533,36,18,240,188,0,2/16/2007 0:00,TPCW
18533,36,7,304,28,0,2/16/2007 0:00,TPCW
18571,24,47,205,56,0,2/16/2007 0:00,TPCW
19194,35,23,369,192,0,2/16/2007 0:00,TPCW
21470,38,49,258,80,0,2/16/2007 0:00,TPCW
30616,39,37,161,52,0,2/16/2007 0:00,TPCW
32675,29,90,360,187,0,2/16/2007 0:00,TPCW
33639,26,35,328,85,0,2/16/2007 0:00,TPCW
35078,14,27,388,55,0,2/16/2007 0:00,TPCW
35078,14,13,341,40,0,2/16/2007 0:00,TPCW
40272,17,49,167,135,0,2/16/2007 0:00,TPCW
42330,31,23,167,110,0,2/16/2007 0:00,TPCW
46990,18,61,129,139,0,2/16/2007 0:00,TPCW
46990,18,23,277,146,0,2/16/2007 0:00,TPCW
48083,37,33,259,45,0,2/16/2007 0:00,TPCW
52989,1,79,294,168,0,2/16/2007 0:00,TPCW
993,37,32,385,54,0,2/15/2007 0:00,TPCW
1515,4,87,215,196,0,2/15/2007 0:00,TPCW
1515,4,48,146,111,0,2/15/2007 0:00,TPCW
1972,26,11,202,28,0,2/15/2007 0:00,TPCW
16911,21,38,173,118,0,2/15/2007 0:00,TPCW
23260,22,78,192,147,0,2/15/2007 0:00,TPCW
26435,20,80,174,181,0,2/15/2007 0:00,TPCW
27158,17,4,274,13,0,2/15/2007 0:00,TPCW
28920,30,55,319,45,0,2/15/2007 0:00,TPCW
29771,29,33,181,120,0,2/15/2007 0:00,TPCW
30293,15,55,204,151,0,2/15/2007 0:00,TPCW
32246,35,90,308,19,0,2/15/2007 0:00,TPCW
37211,38,4,147,192,0,2/15/2007 0:00,TPCW
37940,10,49,156,161,0,2/15/2007 0:00,TPCW
42410,16,14,356,184,0,2/15/2007 0:00,TPCW
43528,9,49,219,130,0,2/15/2007 0:00,TPCW
49684,11,61,366,141,0,2/15/2007 0:00,TPCW
49684,11,86,332,84,0,2/15/2007 0:00,TPCW
49684,11,81,349,62,0,2/15/2007 0:00,TPCW
52867,34,17,272,197,0,2/15/2007 0:00,TPCW
2579,17,86,261,105,0,2/14/2007 0:00,TPCW
13826,24,2,127,31,0,2/14/2007 0:00,TPCW
14850,10,65,143,125,0,2/14/2007 0:00,TPCW
17454,4,1,108,147,0,2/14/2007 0:00,TPCW
17840,11,102,383,80,0,2/14/2007 0:00,TPCW
18758,18,8,332,196,0,2/14/2007 0:00,TPCW
19179,6,72,390,117,0,2/14/2007 0:00,TPCW
21502,26,12,225,60,0,2/14/2007 0:00,TPCW
25346,36,25,399,111,0,2/14/2007 0:00,TPCW
25428,13,38,285,195,0,2/14/2007 0:00,TPCW
27798,3,17,280,47,0,2/14/2007 0:00,TPCW
28126,7,27,101,49,0,2/14/2007 0:00,TPCW
37116,21,2,329,92,0,2/14/2007 0:00,TPCW
39444,29,77,295,161,0,2/14/2007 0:00,TPCW
39768,23,13,242,108,0,2/14/2007 0:00,TPCW
42619,19,59,247,173,0,2/14/2007 0:00,TPCW
43638,20,76,386,22,0,2/14/2007 0:00,TPCW
43749,39,104,105,159,0,2/14/2007 0:00,TPCW
46057,1,95,186,33,0,2/14/2007 0:00,TPCW
48299,15,69,381,176,0,2/14/2007 0:00,TPCW
52921,9,7,236,163,0,2/14/2007 0:00,TPCW
54201,16,29,180,106,0,2/14/2007 0:00,TPCW
5248,35,10,147,155,0,2/13/2007 0:00,TPCW
5248,35,80,180,174,0,2/13/2007 0:00,TPCW
13376,26,28,216,172,0,2/13/2007 0:00,TPCW
14471,30,40,143,196,0,2/13/2007 0:00,TPCW
15283,12,42,334,183,0,2/13/2007 0:00,TPCW
23352,16,22,261,123,0,2/13/2007 0:00,TPCW
26129,22,24,149,133,0,2/13/2007 0:00,TPCW
26272,21,96,348,85,0,2/13/2007 0:00,TPCW
29906,9,48,262,22,0,2/13/2007 0:00,TPCW
33125,20,46,329,52,0,2/13/2007 0:00,TPCW
34365,37,53,192,197,0,2/13/2007 0:00,TPCW
34632,31,37,229,84,0,2/13/2007 0:00,TPCW
37057,15,18,200,82,0,2/13/2007 0:00,TPCW
38258,28,37,323,78,0,2/13/2007 0:00,TPCW
39515,5,90,383,146,0,2/13/2007 0:00,TPCW
40421,14,39,310,145,0,2/13/2007 0:00,TPCW
40421,14,77,264,72,0,2/13/2007 0:00,TPCW
42765,18,60,321,127,0,2/13/2007 0:00,TPCW
46639,40,83,121,160,0,2/13/2007 0:00,TPCW
51445,1,80,121,200,0,2/13/2007 0:00,TPCW
52780,38,7,131,13,0,2/13/2007 0:00,TPCW
53450,11,66,171,75,0,2/13/2007 0:00,TPCW
53527,7,101,377,186,0,2/13/2007 0:00,TPCW
54363,34,82,177,196,0,2/13/2007 0:00,TPCW
54534,6,16,381,153,0,2/13/2007 0:00,TPCW
54822,39,45,142,181,0,2/13/2007 0:00,TPCW
2906,23,58,101,173,0,2/12/2007 0:00,TPCW
10206,15,79,385,96,0,2/12/2007 0:00,TPCW
12510,35,47,150,71,0,2/12/2007 0:00,TPCW
13814,6,66,141,166,0,2/12/2007 0:00,TPCW
16629,8,96,384,100,0,2/12/2007 0:00,TPCW
17670,4,65,400,158,0,2/12/2007 0:00,TPCW
19350,25,93,389,199,0,2/12/2007 0:00,TPCW
19350,25,15,217,152,0,2/12/2007 0:00,TPCW
20047,5,40,294,110,0,2/12/2007 0:00,TPCW
21789,38,24,307,199,0,2/12/2007 0:00,TPCW
22193,21,69,143,37,0,2/12/2007 0:00,TPCW
28819,39,80,379,111,0,2/12/2007 0:00,TPCW
30127,31,27,293,19,0,2/12/2007 0:00,TPCW
30127,31,72,253,172,0,2/12/2007 0:00,TPCW
34135,2,10,211,65,0,2/12/2007 0:00,TPCW
37308,18,23,274,27,0,2/12/2007 0:00,TPCW
37308,18,102,268,59,0,2/12/2007 0:00,TPCW
37974,11,67,193,178,0,2/12/2007 0:00,TPCW
39120,34,66,172,71,0,2/12/2007 0:00,TPCW
39844,12,28,197,156,0,2/12/2007 0:00,TPCW
42476,17,1,162,138,0,2/12/2007 0:00,TPCW
43030,26,4,160,153,0,2/12/2007 0:00,TPCW
43903,24,47,329,138,0,2/12/2007 0:00,TPCW
44839,3,103,350,58,0,2/12/2007 0:00,TPCW
47089,13,45,355,154,0,2/12/2007 0:00,TPCW
51038,19,84,219,107,0,2/12/2007 0:00,TPCW
2003,11,73,369,87,0,2/11/2007 0:00,TPCW
2028,32,79,249,31,0,2/11/2007 0:00,TPCW
4225,2,5,302,84,0,2/11/2007 0:00,TPCW
4225,2,28,185,24,0,2/11/2007 0:00,TPCW
9250,14,29,210,71,0,2/11/2007 0:00,TPCW
22924,22,81,186,118,0,2/11/2007 0:00,TPCW
23143,23,37,231,121,0,2/11/2007 0:00,TPCW
23143,23,96,184,183,0,2/11/2007 0:00,TPCW
26109,21,105,132,63,0,2/11/2007 0:00,TPCW
29601,9,84,274,199,0,2/11/2007 0:00,TPCW
29654,19,77,149,35,0,2/11/2007 0:00,TPCW
29654,19,18,184,160,0,2/11/2007 0:00,TPCW
34986,38,77,348,175,0,2/11/2007 0:00,TPCW
38791,27,68,248,29,0,2/11/2007 0:00,TPCW
49494,36,24,338,150,0,2/11/2007 0:00,TPCW
53260,12,83,115,81,0,2/11/2007 0:00,TPCW
12248,33,15,207,141,0,2/10/2007 0:00,TPCW
13554,11,52,165,48,0,2/10/2007 0:00,TPCW
13554,11,20,218,79,0,2/10/2007 0:00,TPCW
14568,6,53,355,10,0,2/10/2007 0:00,TPCW
16485,19,72,291,114,0,2/10/2007 0:00,TPCW
18425,36,80,172,96,0,2/10/2007 0:00,TPCW
22322,20,33,377,108,0,2/10/2007 0:00,TPCW
23308,5,96,387,199,0,2/10/2007 0:00,TPCW
25502,9,45,349,30,0,2/10/2007 0:00,TPCW
26394,4,105,134,94,0,2/10/2007 0:00,TPCW
29120,39,35,358,108,0,2/10/2007 0:00,TPCW
31670,28,92,325,11,0,2/10/2007 0:00,TPCW
32576,29,72,262,38,0,2/10/2007 0:00,TPCW
33845,2,38,261,44,0,2/10/2007 0:00,TPCW
37098,8,63,283,60,0,2/10/2007 0:00,TPCW
40008,30,84,255,32,0,2/10/2007 0:00,TPCW
42320,34,60,237,122,0,2/10/2007 0:00,TPCW
43700,1,48,277,36,0,2/10/2007 0:00,TPCW
52192,10,89,133,156,0,2/10/2007 0:00,TPCW
53738,18,59,111,18,0,2/10/2007 0:00,TPCW
369,27,50,391,80,0,2/9/2007 0:00,TPCW
369,27,89,162,120,0,2/9/2007 0:00,TPCW
544,33,102,391,19,0,2/9/2007 0:00,TPCW
5291,6,85,197,116,0,2/9/2007 0:00,TPCW
6624,11,75,255,114,0,2/9/2007 0:00,TPCW
14493,12,49,133,64,0,2/9/2007 0:00,TPCW
17625,35,56,221,110,0,2/9/2007 0:00,TPCW
18400,10,58,117,80,0,2/9/2007 0:00,TPCW
18400,10,70,319,33,0,2/9/2007 0:00,TPCW
20365,16,100,107,24,0,2/9/2007 0:00,TPCW
23407,39,90,266,74,0,2/9/2007 0:00,TPCW
26280,37,74,239,85,0,2/9/2007 0:00,TPCW
27251,15,5,347,52,0,2/9/2007 0:00,TPCW
28138,9,73,304,58,0,2/9/2007 0:00,TPCW
30121,28,26,203,123,0,2/9/2007 0:00,TPCW
33928,24,82,390,160,0,2/9/2007 0:00,TPCW
35207,8,1,217,85,0,2/9/2007 0:00,TPCW
38863,31,95,100,60,0,2/9/2007 0:00,TPCW
38863,31,46,277,175,0,2/9/2007 0:00,TPCW
40115,36,42,316,24,0,2/9/2007 0:00,TPCW
40470,13,98,179,158,0,2/9/2007 0:00,TPCW
48448,3,2,205,45,0,2/9/2007 0:00,TPCW
51367,17,81,140,46,0,2/9/2007 0:00,TPCW
52020,38,5,206,135,0,2/9/2007 0:00,TPCW
54567,29,8,295,178,0,2/9/2007 0:00,TPCW
55136,4,58,178,149,0,2/9/2007 0:00,TPCW
2542,18,10,186,107,0,2/8/2007 0:00,TPCW
3526,34,102,243,95,0,2/8/2007 0:00,TPCW
3805,19,46,119,57,0,2/8/2007 0:00,TPCW
6596,20,70,370,12,0,2/8/2007 0:00,TPCW
7175,36,8,164,120,0,2/8/2007 0:00,TPCW
7555,7,21,214,160,0,2/8/2007 0:00,TPCW
13959,35,25,103,59,0,2/8/2007 0:00,TPCW
16021,30,85,326,113,0,2/8/2007 0:00,TPCW
19159,10,32,171,21,0,2/8/2007 0:00,TPCW
19159,10,60,123,18,0,2/8/2007 0:00,TPCW
20617,9,21,334,10,0,2/8/2007 0:00,TPCW
21560,29,42,337,191,0,2/8/2007 0:00,TPCW
21560,29,23,317,170,0,2/8/2007 0:00,TPCW
21598,39,7,136,118,0,2/8/2007 0:00,TPCW
21598,39,15,255,172,0,2/8/2007 0:00,TPCW
22753,5,76,380,92,0,2/8/2007 0:00,TPCW
22753,5,42,286,150,0,2/8/2007 0:00,TPCW
25151,6,34,143,168,0,2/8/2007 0:00,TPCW
28188,23,15,339,38,0,2/8/2007 0:00,TPCW
29000,38,61,344,51,0,2/8/2007 0:00,TPCW
32621,16,87,327,14,0,2/8/2007 0:00,TPCW
53155,21,21,131,139,0,2/8/2007 0:00,TPCW
564,21,67,175,48,0,2/7/2007 0:00,TPCW
3741,13,59,325,143,0,2/7/2007 0:00,TPCW
4822,7,49,249,40,0,2/7/2007 0:00,TPCW
8605,19,50,264,15,0,2/7/2007 0:00,TPCW
12079,2,27,384,128,0,2/7/2007 0:00,TPCW
17964,3,84,166,34,0,2/7/2007 0:00,TPCW
18302,10,55,125,67,0,2/7/2007 0:00,TPCW
19028,9,98,254,178,0,2/7/2007 0:00,TPCW
20259,16,43,382,45,0,2/7/2007 0:00,TPCW
26782,29,70,396,102,0,2/7/2007 0:00,TPCW
27820,20,59,191,15,0,2/7/2007 0:00,TPCW
28032,6,40,168,195,0,2/7/2007 0:00,TPCW
28032,6,88,312,28,0,2/7/2007 0:00,TPCW
28979,40,52,231,184,0,2/7/2007 0:00,TPCW
29419,31,75,173,59,0,2/7/2007 0:00,TPCW
37177,8,44,137,153,0,2/7/2007 0:00,TPCW
43207,35,60,220,23,0,2/7/2007 0:00,TPCW
43354,30,62,226,188,0,2/7/2007 0:00,TPCW
43455,24,50,291,94,0,2/7/2007 0:00,TPCW
46443,38,67,196,104,0,2/7/2007 0:00,TPCW
47498,11,8,117,147,0,2/7/2007 0:00,TPCW
51376,4,1,235,147,0,2/7/2007 0:00,TPCW
54970,33,83,146,143,0,2/7/2007 0:00,TPCW
54970,33,60,114,143,0,2/7/2007 0:00,TPCW
1545,22,77,156,99,0,2/6/2007 0:00,TPCW
3428,38,43,280,168,0,2/6/2007 0:00,TPCW
5384,17,67,298,134,0,2/6/2007 0:00,TPCW
18970,34,91,117,134,0,2/6/2007 0:00,TPCW
21496,39,33,369,110,0,2/6/2007 0:00,TPCW
21571,12,27,393,156,0,2/6/2007 0:00,TPCW
23624,25,47,281,172,0,2/6/2007 0:00,TPCW
23703,32,33,149,85,0,2/6/2007 0:00,TPCW
24859,11,56,372,185,0,2/6/2007 0:00,TPCW
32483,21,42,126,137,0,2/6/2007 0:00,TPCW
33555,37,102,191,63,0,2/6/2007 0:00,TPCW
35662,36,96,358,45,0,2/6/2007 0:00,TPCW
37462,28,75,319,109,0,2/6/2007 0:00,TPCW
41742,18,71,163,26,0,2/6/2007 0:00,TPCW
41742,18,80,270,62,0,2/6/2007 0:00,TPCW
45376,33,82,134,151,0,2/6/2007 0:00,TPCW
46836,14,97,309,30,0,2/6/2007 0:00,TPCW
47637,15,67,235,84,0,2/6/2007 0:00,TPCW
49610,9,70,364,24,0,2/6/2007 0:00,TPCW
50140,23,35,114,118,0,2/6/2007 0:00,TPCW
51982,40,44,363,138,0,2/6/2007 0:00,TPCW
670,23,3,385,27,0,2/5/2007 0:00,TPCW
3527,18,100,196,156,0,2/5/2007 0:00,TPCW
5635,36,52,133,114,0,2/5/2007 0:00,TPCW
7025,8,103,226,77,0,2/5/2007 0:00,TPCW
8180,15,16,245,157,0,2/5/2007 0:00,TPCW
8657,29,2,264,127,0,2/5/2007 0:00,TPCW
10450,40,93,389,92,0,2/5/2007 0:00,TPCW
11284,10,83,394,185,0,2/5/2007 0:00,TPCW
14659,22,78,226,136,0,2/5/2007 0:00,TPCW
14659,22,71,394,181,0,2/5/2007 0:00,TPCW
16276,11,77,323,98,0,2/5/2007 0:00,TPCW
22710,20,43,213,18,0,2/5/2007 0:00,TPCW
23339,32,52,383,96,0,2/5/2007 0:00,TPCW
25940,9,30,217,36,0,2/5/2007 0:00,TPCW
32976,7,25,355,190,0,2/5/2007 0:00,TPCW
38177,21,95,153,102,0,2/5/2007 0:00,TPCW
39063,4,69,198,177,0,2/5/2007 0:00,TPCW
43124,38,97,344,11,0,2/5/2007 0:00,TPCW
52603,14,83,245,196,0,2/5/2007 0:00,TPCW
52603,14,8,164,146,0,2/5/2007 0:00,TPCW
53076,35,32,198,41,0,2/5/2007 0:00,TPCW
53326,39,54,161,133,0,2/5/2007 0:00,TPCW
1797,3,69,109,188,0,2/4/2007 0:00,TPCW
1797,3,26,128,130,0,2/4/2007 0:00,TPCW
8885,18,8,278,191,0,2/4/2007 0:00,TPCW
11713,26,83,358,18,0,2/4/2007 0:00,TPCW
18961,30,71,250,176,0,2/4/2007 0:00,TPCW
18961,30,60,129,121,0,2/4/2007 0:00,TPCW
26463,1,60,115,166,0,2/4/2007 0:00,TPCW
27751,24,96,107,45,0,2/4/2007 0:00,TPCW
28522,7,80,385,103,0,2/4/2007 0:00,TPCW
32714,13,3,317,185,0,2/4/2007 0:00,TPCW
33188,40,31,248,112,0,2/4/2007 0:00,TPCW
35340,36,40,383,79,0,2/4/2007 0:00,TPCW
39995,8,73,156,117,0,2/4/2007 0:00,TPCW
40345,20,48,199,95,0,2/4/2007 0:00,TPCW
40345,20,5,374,104,0,2/4/2007 0:00,TPCW
40386,37,52,137,137,0,2/4/2007 0:00,TPCW
40386,37,101,120,166,0,2/4/2007 0:00,TPCW
40386,37,74,262,90,0,2/4/2007 0:00,TPCW
44275,15,82,236,135,0,2/4/2007 0:00,TPCW
44410,9,4,300,46,0,2/4/2007 0:00,TPCW
44887,2,99,194,173,0,2/4/2007 0:00,TPCW
46474,32,49,361,163,0,2/4/2007 0:00,TPCW
46474,32,99,256,25,0,2/4/2007 0:00,TPCW
46474,32,75,226,62,0,2/4/2007 0:00,TPCW
48420,25,66,302,145,0,2/4/2007 0:00,TPCW
4322,1,22,221,126,0,2/3/2007 0:00,TPCW
4660,4,17,221,93,0,2/3/2007 0:00,TPCW
8252,29,41,329,53,0,2/3/2007 0:00,TPCW
15511,14,54,202,42,0,2/3/2007 0:00,TPCW
17685,23,49,195,51,0,2/3/2007 0:00,TPCW
20498,31,46,181,136,0,2/3/2007 0:00,TPCW
20498,31,57,350,138,0,2/3/2007 0:00,TPCW
21006,19,18,361,106,0,2/3/2007 0:00,TPCW
25616,13,95,369,48,0,2/3/2007 0:00,TPCW
28505,27,69,111,87,0,2/3/2007 0:00,TPCW
31874,16,17,217,175,0,2/3/2007 0:00,TPCW
32011,6,25,271,107,0,2/3/2007 0:00,TPCW
37805,30,103,266,63,0,2/3/2007 0:00,TPCW
40361,18,47,372,199,0,2/3/2007 0:00,TPCW
42038,7,18,335,29,0,2/3/2007 0:00,TPCW
42647,12,50,101,87,0,2/3/2007 0:00,TPCW
44941,39,32,283,155,0,2/3/2007 0:00,TPCW
45019,5,36,387,182,0,2/3/2007 0:00,TPCW
417,15,41,361,104,0,2/2/2007 0:00,TPCW
1223,22,68,364,43,0,2/2/2007 0:00,TPCW
6627,24,31,237,31,0,2/2/2007 0:00,TPCW
12519,21,81,135,130,0,2/2/2007 0:00,TPCW
13706,36,42,223,69,0,2/2/2007 0:00,TPCW
19605,2,23,374,91,0,2/2/2007 0:00,TPCW
21700,40,102,310,180,0,2/2/2007 0:00,TPCW
21700,40,104,125,198,0,2/2/2007 0:00,TPCW
22631,16,18,201,184,0,2/2/2007 0:00,TPCW
24262,6,7,192,37,0,2/2/2007 0:00,TPCW
26313,17,65,127,12,0,2/2/2007 0:00,TPCW
28013,29,75,381,108,0,2/2/2007 0:00,TPCW
30822,20,9,201,120,0,2/2/2007 0:00,TPCW
33043,1,14,303,117,0,2/2/2007 0:00,TPCW
35197,28,16,342,12,0,2/2/2007 0:00,TPCW
35938,30,39,285,114,0,2/2/2007 0:00,TPCW
43409,5,43,233,124,0,2/2/2007 0:00,TPCW
43634,3,40,331,91,0,2/2/2007 0:00,TPCW
45552,25,75,128,198,0,2/2/2007 0:00,TPCW
47223,26,14,334,78,0,2/2/2007 0:00,TPCW
49672,7,14,205,166,0,2/2/2007 0:00,TPCW
51476,9,1,222,16,0,2/2/2007 0:00,TPCW
53983,19,55,248,31,0,2/2/2007 0:00,TPCW
547,29,30,376,99,0,2/1/2007 0:00,TPCW
4530,21,19,335,173,0,2/1/2007 0:00,TPCW
8318,31,94,282,75,0,2/1/2007 0:00,TPCW
20842,17,25,153,105,0,2/1/2007 0:00,TPCW
25323,13,61,230,67,0,2/1/2007 0:00,TPCW
31619,16,101,194,151,0,2/1/2007 0:00,TPCW
32803,33,59,282,104,0,2/1/2007 0:00,TPCW
34106,24,27,252,46,0,2/1/2007 0:00,TPCW
35238,7,72,314,56,0,2/1/2007 0:00,TPCW
37105,12,100,255,45,0,2/1/2007 0:00,TPCW
37301,1,98,148,84,0,2/1/2007 0:00,TPCW
38767,37,15,375,57,0,2/1/2007 0:00,TPCW
43466,38,91,279,133,0,2/1/2007 0:00,TPCW
43466,38,39,196,155,0,2/1/2007 0:00,TPCW
48350,6,31,236,156,0,2/1/2007 0:00,TPCW
50589,32,32,281,51,0,2/1/2007 0:00,TPCW
51113,19,61,305,192,0,2/1/2007 0:00,TPCW
51113,19,81,249,38,0,2/1/2007 0:00,TPCW
52087,30,91,140,72,0,2/1/2007 0:00,TPCW
55050,3,23,150,51,0,2/1/2007 0:00,TPCW
3102,17,38,314,52,0,1/31/2007 0:00,TPCW
3538,35,86,282,10,0,1/31/2007 0:00,TPCW
7196,33,15,320,142,0,1/31/2007 0:00,TPCW
7653,7,16,122,55,0,1/31/2007 0:00,TPCW
7653,7,83,182,83,0,1/31/2007 0:00,TPCW
11270,8,30,391,129,0,1/31/2007 0:00,TPCW
11322,38,99,329,128,0,1/31/2007 0:00,TPCW
